#t U_1, U_2
-46.25000e-3,-153.57286e-3,+35.52763e-3
-46.20000e-3,-155.98492e-3,-24.27137e-3
-46.15000e-3,-153.27135e-3,-68.99498e-3
-46.10000e-3,-155.68341e-3,-137.33669e-3
-46.05000e-3,-155.98492e-3,-185.07538e-3
-46.00000e-3,-155.68341e-3,-225.27639e-3
-45.95000e-3,-155.98492e-3,-245.37689e-3
-45.90000e-3,-155.98492e-3,-265.47739e-3
-45.85000e-3,-155.98492e-3,-261.45729e-3
-45.80000e-3,-151.16080e-3,-249.39699e-3
-45.75000e-3,-155.98492e-3,-221.75880e-3
-45.70000e-3,-155.68341e-3,-201.15579e-3
-45.65000e-3,-155.98492e-3,-152.91458e-3
-45.60000e-3,-151.16080e-3,-104.67337e-3
-45.55000e-3,-153.57286e-3,-64.47237e-3
-45.50000e-3,-151.16080e-3,-150.76e-6
-45.45000e-3,-153.57286e-3,+43.56783e-3
-45.40000e-3,-155.98492e-3,+103.86934e-3
-45.35000e-3,-158.09547e-3,+132.01004e-3
-45.30000e-3,-155.98492e-3,+168.69346e-3
-45.25000e-3,-153.27135e-3,+196.33165e-3
-45.20000e-3,-155.98492e-3,+208.39195e-3
-45.15000e-3,-153.57286e-3,+204.87436e-3
-45.10000e-3,-151.16080e-3,+192.81406e-3
-45.05000e-3,-155.98492e-3,+180.25125e-3
-45.00000e-3,-151.16080e-3,+152.61305e-3
-44.95000e-3,-155.98492e-3,+120.45225e-3
-44.90000e-3,-155.68341e-3,+87.78894e-3
-44.85000e-3,-153.27135e-3,+40.05024e-3
-44.80000e-3,-160.50753e-3,-8.19096e-3
-44.75000e-3,-155.98492e-3,-44.37187e-3
-44.70000e-3,-155.98492e-3,-89.09549e-3
-44.65000e-3,-155.98492e-3,-133.31659e-3
-44.60000e-3,-155.98492e-3,-153.41709e-3
-44.55000e-3,-153.57286e-3,-177.03518e-3
-44.50000e-3,-155.98492e-3,-193.61810e-3
-44.45000e-3,-155.98492e-3,-197.63820e-3
-44.40000e-3,-155.98492e-3,-193.11558e-3
-44.35000e-3,-153.27135e-3,-177.03518e-3
-44.30000e-3,-155.98492e-3,-152.91458e-3
-44.25000e-3,-153.27135e-3,-125.27639e-3
-44.20000e-3,-151.16080e-3,-88.59297e-3
-44.15000e-3,-158.09547e-3,-60.95478e-3
-44.10000e-3,-155.68341e-3,-8.69348e-3
-44.05000e-3,-153.57286e-3,+23.96984e-3
-44.00000e-3,-155.98492e-3,+56.13064e-3
-43.95000e-3,-151.16080e-3,+88.29145e-3
-43.90000e-3,-151.16080e-3,+112.41205e-3
-43.85000e-3,-151.16080e-3,+140.55275e-3
-43.80000e-3,-155.98492e-3,+152.61305e-3
-43.75000e-3,-155.98492e-3,+156.13064e-3
-43.70000e-3,-155.98492e-3,+152.61305e-3
-43.65000e-3,-153.57286e-3,+144.57285e-3
-43.60000e-3,-151.16080e-3,+112.41205e-3
-43.55000e-3,-153.57286e-3,+95.82914e-3
-43.50000e-3,-151.16080e-3,+71.70853e-3
-43.45000e-3,-155.98492e-3,+35.52763e-3
-43.40000e-3,-155.98492e-3,-150.76e-6
-43.35000e-3,-153.27135e-3,-32.31157e-3
-43.30000e-3,-155.98492e-3,-48.39197e-3
-43.25000e-3,-158.39698e-3,-93.11559e-3
-43.20000e-3,-155.68341e-3,-113.21609e-3
-43.15000e-3,-153.57286e-3,-136.83418e-3
-43.10000e-3,-155.98492e-3,-144.87438e-3
-43.05000e-3,-155.98492e-3,-156.93468e-3
-43.00000e-3,-151.16080e-3,-144.87438e-3
-42.95000e-3,-155.98492e-3,-144.87438e-3
-42.90000e-3,-155.98492e-3,-128.79398e-3
-42.85000e-3,-153.57286e-3,-104.67337e-3
-42.80000e-3,-155.98492e-3,-73.01508e-3
-42.75000e-3,-158.39698e-3,-60.95478e-3
-42.70000e-3,-155.98492e-3,-16.23116e-3
-42.65000e-3,-155.98492e-3,+7.88944e-3
-42.60000e-3,-151.16080e-3,+31.50753e-3
-42.55000e-3,-155.98492e-3,+56.13064e-3
-42.50000e-3,-151.16080e-3,+80.25125e-3
-42.45000e-3,-151.16080e-3,+100.35175e-3
-42.40000e-3,-151.16080e-3,+111.90954e-3
-42.35000e-3,-151.16080e-3,+116.43215e-3
-42.30000e-3,-155.68341e-3,+112.41205e-3
-42.25000e-3,-153.27135e-3,+108.39195e-3
-42.20000e-3,-160.80904e-3,+96.33165e-3
-42.15000e-3,-153.27135e-3,+80.25125e-3
-42.10000e-3,-155.98492e-3,+64.17084e-3
-42.05000e-3,-153.27135e-3,+32.01004e-3
-42.00000e-3,-155.98492e-3,+15.42713e-3
-41.95000e-3,-155.68341e-3,-20.25126e-3
-41.90000e-3,-151.16080e-3,-40.85428e-3
-41.85000e-3,-153.57286e-3,-48.39197e-3
-41.80000e-3,-155.98492e-3,-81.05528e-3
-41.75000e-3,-155.98492e-3,-101.15579e-3
-41.70000e-3,-155.98492e-3,-105.17589e-3
-41.65000e-3,-153.57286e-3,-117.23619e-3
-41.60000e-3,-155.98492e-3,-113.21609e-3
-41.55000e-3,-155.98492e-3,-116.73368e-3
-41.50000e-3,-155.98492e-3,-104.67337e-3
-41.45000e-3,-151.16080e-3,-88.59297e-3
-41.40000e-3,-151.16080e-3,-72.51257e-3
-41.35000e-3,-153.57286e-3,-60.95478e-3
-41.30000e-3,-151.16080e-3,-16.23116e-3
-41.25000e-3,-155.98492e-3,-150.76e-6
-41.20000e-3,-155.68341e-3,+15.92964e-3
-41.15000e-3,-155.98492e-3,+32.01004e-3
-41.10000e-3,-155.98492e-3,+56.13064e-3
-41.05000e-3,-155.68341e-3,+64.17084e-3
-41.00000e-3,-151.16080e-3,+72.21105e-3
-40.95000e-3,-155.98492e-3,+96.33165e-3
-40.90000e-3,-155.98492e-3,+88.29145e-3
-40.85000e-3,-153.27135e-3,+80.25125e-3
-40.80000e-3,-155.68341e-3,+72.21105e-3
-40.75000e-3,-153.27135e-3,+64.17084e-3
-40.70000e-3,-155.98492e-3,+56.13064e-3
-40.65000e-3,-153.27135e-3,+32.01004e-3
-40.60000e-3,-155.98492e-3,+15.42713e-3
-40.55000e-3,-155.98492e-3,-4.67338e-3
-40.50000e-3,-155.68341e-3,-24.77388e-3
-40.45000e-3,-158.09547e-3,-44.37187e-3
-40.40000e-3,-151.16080e-3,-56.43217e-3
-40.35000e-3,-155.98492e-3,-80.55277e-3
-40.30000e-3,-155.98492e-3,-88.59297e-3
-40.25000e-3,-155.98492e-3,-96.63317e-3
-40.20000e-3,-155.98492e-3,-89.09549e-3
-40.15000e-3,-155.98492e-3,-96.63317e-3
-40.10000e-3,-155.98492e-3,-81.05528e-3
-40.05000e-3,-155.98492e-3,-68.99498e-3
-40.00000e-3,-160.50753e-3,-56.93468e-3
-39.95000e-3,-153.57286e-3,-64.47237e-3
-39.90000e-3,-155.98492e-3,-24.27137e-3
-39.85000e-3,-155.98492e-3,-12.71358e-3
-39.80000e-3,-151.16080e-3,+15.92964e-3
-39.75000e-3,-151.16080e-3,+23.96984e-3
-39.70000e-3,-155.68341e-3,+32.01004e-3
-39.65000e-3,-158.39698e-3,+40.05024e-3
-39.60000e-3,-155.98492e-3,+55.62813e-3
-39.55000e-3,-151.16080e-3,+60.15074e-3
-39.50000e-3,-151.16080e-3,+64.17084e-3
-39.45000e-3,-155.98492e-3,+64.17084e-3
-39.40000e-3,-155.98492e-3,+63.66833e-3
-39.35000e-3,-155.98492e-3,+52.11054e-3
-39.30000e-3,-155.98492e-3,+47.58793e-3
-39.25000e-3,-155.98492e-3,+32.01004e-3
-39.20000e-3,-151.16080e-3,+7.88944e-3
-39.15000e-3,-155.98492e-3,-8.19096e-3
-39.10000e-3,-160.50753e-3,-16.23116e-3
-39.05000e-3,-155.98492e-3,-32.31157e-3
-39.00000e-3,-151.16080e-3,-40.35177e-3
-38.95000e-3,-153.27135e-3,-52.91458e-3
-38.90000e-3,-155.68341e-3,-64.47237e-3
-38.85000e-3,-153.27135e-3,-72.51257e-3
-38.80000e-3,-155.98492e-3,-73.01508e-3
-38.75000e-3,-153.57286e-3,-84.57287e-3
-38.70000e-3,-155.98492e-3,-64.97488e-3
-38.65000e-3,-155.98492e-3,-60.95478e-3
-38.60000e-3,-155.98492e-3,-56.43217e-3
-38.55000e-3,-151.16080e-3,-40.35177e-3
-38.50000e-3,-155.98492e-3,-24.27137e-3
-38.45000e-3,-153.27135e-3,-20.25126e-3
-38.40000e-3,-151.16080e-3,-150.76e-6
-38.35000e-3,-153.57286e-3,+15.92964e-3
-38.30000e-3,-155.98492e-3,+23.96984e-3
-38.25000e-3,-155.98492e-3,+32.01004e-3
-38.20000e-3,-155.98492e-3,+39.54773e-3
-38.15000e-3,-155.98492e-3,+40.05024e-3
-38.10000e-3,-155.98492e-3,+47.58793e-3
-38.05000e-3,-153.27135e-3,+51.60803e-3
-38.00000e-3,-151.16080e-3,+48.09044e-3
-37.95000e-3,-155.98492e-3,+44.07034e-3
-37.90000e-3,-151.16080e-3,+32.01004e-3
-37.85000e-3,-153.27135e-3,+23.96984e-3
-37.80000e-3,-151.16080e-3,+7.88944e-3
-37.75000e-3,-153.27135e-3,-150.76e-6
-37.70000e-3,-155.98492e-3,-8.69348e-3
-37.65000e-3,-155.98492e-3,-24.27137e-3
-37.60000e-3,-160.50753e-3,-32.81408e-3
-37.55000e-3,-155.98492e-3,-40.35177e-3
-37.50000e-3,-155.98492e-3,-48.39197e-3
-37.45000e-3,-155.98492e-3,-52.41207e-3
-37.40000e-3,-151.16080e-3,-56.43217e-3
-37.35000e-3,-155.98492e-3,-60.95478e-3
-37.30000e-3,-155.68341e-3,-64.47237e-3
-37.25000e-3,-151.16080e-3,-60.95478e-3
-37.20000e-3,-160.50753e-3,-40.85428e-3
-37.15000e-3,-153.27135e-3,-40.35177e-3
-37.10000e-3,-151.16080e-3,-32.31157e-3
-37.05000e-3,-153.57286e-3,-16.23116e-3
-37.00000e-3,-155.98492e-3,-8.19096e-3
-36.95000e-3,-153.57286e-3,-150.76e-6
-36.90000e-3,-151.16080e-3,+15.92964e-3
-36.85000e-3,-153.57286e-3,+23.96984e-3
-36.80000e-3,-155.98492e-3,+15.92964e-3
-36.75000e-3,-153.57286e-3,+35.52763e-3
-36.70000e-3,-155.98492e-3,+23.96984e-3
-36.65000e-3,-155.98492e-3,+36.03014e-3
-36.60000e-3,-155.98492e-3,+32.01004e-3
-36.55000e-3,-153.27135e-3,+23.96984e-3
-36.50000e-3,-155.98492e-3,+15.92964e-3
-36.45000e-3,-155.98492e-3,+23.96984e-3
-36.40000e-3,-151.16080e-3,+7.88944e-3
-36.35000e-3,-153.57286e-3,-150.76e-6
-36.30000e-3,-155.98492e-3,-8.19096e-3
-36.25000e-3,-151.16080e-3,-16.23116e-3
-36.20000e-3,-151.16080e-3,-24.77388e-3
-36.15000e-3,-155.98492e-3,-32.31157e-3
-36.10000e-3,-151.16080e-3,-40.35177e-3
-36.05000e-3,-151.16080e-3,-40.35177e-3
-36.00000e-3,-155.98492e-3,-40.85428e-3
-35.95000e-3,-153.27135e-3,-48.39197e-3
-35.90000e-3,-155.68341e-3,-48.39197e-3
-35.85000e-3,-151.16080e-3,-44.37187e-3
-35.80000e-3,-151.16080e-3,-40.35177e-3
-35.75000e-3,-155.98492e-3,-32.31157e-3
-35.70000e-3,-151.16080e-3,-24.27137e-3
-35.65000e-3,-153.57286e-3,-12.21106e-3
-35.60000e-3,-155.98492e-3,-653.28e-6
-35.55000e-3,-155.98492e-3,-150.76e-6
-35.50000e-3,-151.16080e-3,+7.38693e-3
-35.45000e-3,-158.09547e-3,+11.90954e-3
-35.40000e-3,-155.68341e-3,+23.46733e-3
-35.35000e-3,-155.98492e-3,+19.94974e-3
-35.30000e-3,-155.68341e-3,+23.96984e-3
-35.25000e-3,-153.27135e-3,+19.94974e-3
-35.20000e-3,-155.68341e-3,+15.92964e-3
-35.15000e-3,-155.98492e-3,+19.94974e-3
-35.10000e-3,-155.98492e-3,+23.46733e-3
-35.05000e-3,-158.39698e-3,+11.40703e-3
-35.00000e-3,-151.16080e-3,-150.76e-6
-34.95000e-3,-155.98492e-3,+3.86934e-3
-34.90000e-3,-151.16080e-3,-653.28e-6
-34.85000e-3,-155.98492e-3,-8.19096e-3
-34.80000e-3,-155.98492e-3,-16.73368e-3
-34.75000e-3,-153.57286e-3,-24.27137e-3
-34.70000e-3,-151.16080e-3,-24.27137e-3
-34.65000e-3,-151.16080e-3,-36.33167e-3
-34.60000e-3,-155.68341e-3,-32.31157e-3
-34.55000e-3,-153.27135e-3,-32.31157e-3
-34.50000e-3,-155.68341e-3,-40.35177e-3
-34.45000e-3,-151.16080e-3,-28.29147e-3
-34.40000e-3,-155.98492e-3,-32.31157e-3
-34.35000e-3,-153.27135e-3,-20.25126e-3
-34.30000e-3,-155.98492e-3,-24.27137e-3
-34.25000e-3,-153.27135e-3,-12.21106e-3
-34.20000e-3,-155.98492e-3,-16.23116e-3
-34.15000e-3,-151.16080e-3,-150.76e-6
-34.10000e-3,-155.98492e-3,+7.38693e-3
-34.05000e-3,-153.27135e-3,+7.88944e-3
-34.00000e-3,-155.98492e-3,+7.88944e-3
-33.95000e-3,-155.98492e-3,+15.92964e-3
-33.90000e-3,-151.16080e-3,+15.92964e-3
-33.85000e-3,-155.98492e-3,+11.40703e-3
-33.80000e-3,-160.50753e-3,+23.46733e-3
-33.75000e-3,-155.98492e-3,+15.92964e-3
-33.70000e-3,-151.16080e-3,+7.88944e-3
-33.65000e-3,-155.68341e-3,+7.88944e-3
-33.60000e-3,-155.98492e-3,+7.38693e-3
-33.55000e-3,-153.27135e-3,-8.19096e-3
-33.50000e-3,-151.16080e-3,-8.19096e-3
-33.45000e-3,-153.27135e-3,-12.71358e-3
-33.40000e-3,-151.16080e-3,-16.73368e-3
-33.35000e-3,-153.57286e-3,-20.75378e-3
-33.30000e-3,-151.16080e-3,-24.27137e-3
-33.25000e-3,-151.16080e-3,-24.77388e-3
-33.20000e-3,-151.16080e-3,-24.77388e-3
-33.15000e-3,-153.57286e-3,-32.31157e-3
-33.10000e-3,-155.68341e-3,-24.27137e-3
-33.05000e-3,-155.98492e-3,-24.27137e-3
-33.00000e-3,-155.68341e-3,-32.31157e-3
-32.95000e-3,-155.98492e-3,-20.25126e-3
-32.90000e-3,-155.98492e-3,-24.27137e-3
-32.85000e-3,-160.80904e-3,-12.21106e-3
-32.80000e-3,-151.16080e-3,-8.69348e-3
-32.75000e-3,-155.68341e-3,-8.19096e-3
-32.70000e-3,-155.68341e-3,-653.28e-6
-32.65000e-3,-153.27135e-3,+3.36683e-3
-32.60000e-3,-155.68341e-3,+7.38693e-3
-32.55000e-3,-155.98492e-3,+7.88944e-3
-32.50000e-3,-155.68341e-3,+7.88944e-3
-32.45000e-3,-155.98492e-3,+7.88944e-3
-32.40000e-3,-155.68341e-3,+7.88944e-3
-32.35000e-3,-153.57286e-3,+7.88944e-3
-32.30000e-3,-155.98492e-3,-150.76e-6
-32.25000e-3,-155.98492e-3,+3.36683e-3
-32.20000e-3,-151.16080e-3,-150.76e-6
-32.15000e-3,-155.98492e-3,-150.76e-6
-32.10000e-3,-151.16080e-3,-653.28e-6
-32.05000e-3,-151.16080e-3,-12.71358e-3
-32.00000e-3,-151.16080e-3,-16.23116e-3
-31.95000e-3,-151.16080e-3,-16.23116e-3
-31.90000e-3,-155.98492e-3,-16.73368e-3
-31.85000e-3,-153.57286e-3,-20.25126e-3
-31.80000e-3,-155.98492e-3,-24.27137e-3
-31.75000e-3,-153.57286e-3,-24.27137e-3
-31.70000e-3,-151.16080e-3,-16.73368e-3
-31.65000e-3,-155.98492e-3,-24.27137e-3
-31.60000e-3,-155.98492e-3,-16.73368e-3
-31.55000e-3,-153.57286e-3,-20.25126e-3
-31.50000e-3,-155.98492e-3,-16.73368e-3
-31.45000e-3,-155.98492e-3,-12.21106e-3
-31.40000e-3,-155.98492e-3,-8.69348e-3
-31.35000e-3,-148.44723e-3,-16.23116e-3
-31.30000e-3,-160.50753e-3,-150.76e-6
-31.25000e-3,-153.27135e-3,-4.17086e-3
-31.20000e-3,-151.16080e-3,-150.76e-6
-31.15000e-3,-158.39698e-3,+3.86934e-3
-31.10000e-3,-155.98492e-3,-150.76e-6
-31.05000e-3,-151.16080e-3,+3.36683e-3
-31.00000e-3,-155.98492e-3,+7.88944e-3
-30.95000e-3,-153.27135e-3,+7.88944e-3
-30.90000e-3,-151.16080e-3,-150.76e-6
-30.85000e-3,-158.09547e-3,+3.36683e-3
-30.80000e-3,-151.16080e-3,-150.76e-6
-30.75000e-3,-155.98492e-3,-8.19096e-3
-30.70000e-3,-155.98492e-3,-8.19096e-3
-30.65000e-3,-151.16080e-3,-8.19096e-3
-30.60000e-3,-151.16080e-3,-8.19096e-3
-30.55000e-3,-155.98492e-3,-16.23116e-3
-30.50000e-3,-155.98492e-3,-16.23116e-3
-30.45000e-3,-151.16080e-3,-16.23116e-3
-30.40000e-3,-151.16080e-3,-16.23116e-3
-30.35000e-3,-153.57286e-3,-20.75378e-3
-30.30000e-3,-155.98492e-3,-16.23116e-3
-30.25000e-3,-153.27135e-3,-20.25126e-3
-30.20000e-3,-155.68341e-3,-16.23116e-3
-30.15000e-3,-155.98492e-3,-16.23116e-3
-30.10000e-3,-151.16080e-3,-16.23116e-3
-30.05000e-3,-153.27135e-3,-8.19096e-3
-30.00000e-3,-155.98492e-3,-8.19096e-3
-29.95000e-3,-153.27135e-3,-8.19096e-3
-29.90000e-3,-151.16080e-3,-8.19096e-3
-29.85000e-3,-153.27135e-3,-4.17086e-3
-29.80000e-3,-160.50753e-3,+7.38693e-3
-29.75000e-3,-155.68341e-3,-4.17086e-3
-29.70000e-3,-151.16080e-3,-150.76e-6
-29.65000e-3,-153.27135e-3,-150.76e-6
-29.60000e-3,-160.50753e-3,-653.28e-6
-29.55000e-3,-153.57286e-3,-4.17086e-3
-29.50000e-3,-155.68341e-3,-653.28e-6
-29.45000e-3,-155.98492e-3,-150.76e-6
-29.40000e-3,-160.50753e-3,-8.19096e-3
-29.35000e-3,-155.98492e-3,+3.86934e-3
-29.30000e-3,-151.16080e-3,-8.19096e-3
-29.25000e-3,-153.57286e-3,-8.19096e-3
-29.20000e-3,-151.16080e-3,-8.19096e-3
-29.15000e-3,-155.98492e-3,-4.17086e-3
-29.10000e-3,-155.68341e-3,-16.23116e-3
-29.05000e-3,-153.27135e-3,-16.23116e-3
-29.00000e-3,-151.16080e-3,-24.27137e-3
-28.95000e-3,-155.98492e-3,-20.75378e-3
-28.90000e-3,-155.98492e-3,-16.23116e-3
-28.85000e-3,-155.98492e-3,-16.23116e-3
-28.80000e-3,-151.16080e-3,-24.27137e-3
-28.75000e-3,-155.98492e-3,-12.21106e-3
-28.70000e-3,-155.68341e-3,-16.23116e-3
-28.65000e-3,-153.57286e-3,-8.19096e-3
-28.60000e-3,-155.68341e-3,-16.23116e-3
-28.55000e-3,-155.98492e-3,-8.19096e-3
-28.50000e-3,-155.98492e-3,-150.76e-6
-28.45000e-3,-158.39698e-3,-8.19096e-3
-28.40000e-3,-155.98492e-3,-8.19096e-3
-28.35000e-3,-153.27135e-3,+3.36683e-3
-28.30000e-3,-151.16080e-3,-150.76e-6
-28.25000e-3,-153.57286e-3,-653.28e-6
-28.20000e-3,-151.16080e-3,-653.28e-6
-28.15000e-3,-151.16080e-3,-150.76e-6
-28.10000e-3,-155.68341e-3,-8.19096e-3
-28.05000e-3,-153.57286e-3,-4.67338e-3
-28.00000e-3,-151.16080e-3,-150.76e-6
-27.95000e-3,-155.98492e-3,-8.19096e-3
-27.90000e-3,-151.16080e-3,-150.76e-6
-27.85000e-3,-155.68341e-3,-12.21106e-3
-27.80000e-3,-155.98492e-3,-16.23116e-3
-27.75000e-3,-155.98492e-3,-4.17086e-3
-27.70000e-3,-151.16080e-3,-8.69348e-3
-27.65000e-3,-151.16080e-3,-16.23116e-3
-27.60000e-3,-155.98492e-3,-16.23116e-3
-27.55000e-3,-155.98492e-3,-16.23116e-3
-27.50000e-3,-155.68341e-3,-16.23116e-3
-27.45000e-3,-153.57286e-3,-16.23116e-3
-27.40000e-3,-155.68341e-3,-16.23116e-3
-27.35000e-3,-153.27135e-3,-12.21106e-3
-27.30000e-3,-155.98492e-3,-16.23116e-3
-27.25000e-3,-153.27135e-3,-12.71358e-3
-27.20000e-3,-155.68341e-3,-16.23116e-3
-27.15000e-3,-155.98492e-3,-12.21106e-3
-27.10000e-3,-155.98492e-3,-8.19096e-3
-27.05000e-3,-158.09547e-3,-8.19096e-3
-27.00000e-3,-155.68341e-3,-150.76e-6
-26.95000e-3,-151.16080e-3,-4.17086e-3
-26.90000e-3,-160.50753e-3,-8.19096e-3
-26.85000e-3,-153.27135e-3,-4.17086e-3
-26.80000e-3,-151.16080e-3,-8.19096e-3
-26.75000e-3,-155.98492e-3,-4.17086e-3
-26.70000e-3,-155.98492e-3,-8.19096e-3
-26.65000e-3,-153.57286e-3,-4.67338e-3
-26.60000e-3,-155.68341e-3,-16.23116e-3
-26.55000e-3,-158.09547e-3,-4.67338e-3
-26.50000e-3,-155.68341e-3,-8.19096e-3
-26.45000e-3,-155.98492e-3,-8.19096e-3
-26.40000e-3,-155.98492e-3,-150.76e-6
-26.35000e-3,-155.98492e-3,-8.19096e-3
-26.30000e-3,-155.98492e-3,-8.19096e-3
-26.25000e-3,-158.39698e-3,-12.21106e-3
-26.20000e-3,-155.98492e-3,-16.23116e-3
-26.15000e-3,-155.98492e-3,-16.23116e-3
-26.10000e-3,-155.98492e-3,-16.23116e-3
-26.05000e-3,-155.98492e-3,-12.71358e-3
-26.00000e-3,-155.68341e-3,-8.19096e-3
-25.95000e-3,-153.57286e-3,-12.21106e-3
-25.90000e-3,-155.68341e-3,-16.23116e-3
-25.85000e-3,-153.27135e-3,-12.21106e-3
-25.80000e-3,-151.16080e-3,-16.23116e-3
-25.75000e-3,-153.57286e-3,-8.19096e-3
-25.70000e-3,-155.98492e-3,-8.19096e-3
-25.65000e-3,-153.27135e-3,-150.76e-6
-25.60000e-3,-151.16080e-3,-8.19096e-3
-25.55000e-3,-155.98492e-3,-12.21106e-3
-25.50000e-3,-155.98492e-3,-653.28e-6
-25.45000e-3,-153.57286e-3,-12.21106e-3
-25.40000e-3,-151.16080e-3,-8.19096e-3
-25.35000e-3,-153.27135e-3,-4.67338e-3
-25.30000e-3,-155.98492e-3,-16.23116e-3
-25.25000e-3,-155.98492e-3,-150.76e-6
-25.20000e-3,-155.68341e-3,-8.19096e-3
-25.15000e-3,-155.98492e-3,-4.17086e-3
-25.10000e-3,-151.16080e-3,-150.76e-6
-25.05000e-3,-155.98492e-3,-8.19096e-3
-25.00000e-3,-151.16080e-3,-8.19096e-3
-24.95000e-3,-153.27135e-3,-8.19096e-3
-24.90000e-3,-151.16080e-3,-8.69348e-3
-24.85000e-3,-155.98492e-3,-12.21106e-3
-24.80000e-3,-155.98492e-3,-8.69348e-3
-24.75000e-3,-155.98492e-3,-8.19096e-3
-24.70000e-3,-155.98492e-3,-8.19096e-3
-24.65000e-3,-155.98492e-3,-16.23116e-3
-24.60000e-3,-160.50753e-3,-16.23116e-3
-24.55000e-3,-155.98492e-3,-8.19096e-3
-24.50000e-3,-151.16080e-3,-16.23116e-3
-24.45000e-3,-155.98492e-3,-8.19096e-3
-24.40000e-3,-155.98492e-3,-8.19096e-3
-24.35000e-3,-155.98492e-3,-12.21106e-3
-24.30000e-3,-155.98492e-3,-8.19096e-3
-24.25000e-3,-153.27135e-3,-12.21106e-3
-24.20000e-3,-151.16080e-3,-8.19096e-3
-24.15000e-3,-155.98492e-3,-4.17086e-3
-24.10000e-3,-151.16080e-3,-8.19096e-3
